id,notebook,name,score,price,diff price,ram,screen,graphic card,hard drive,link,21/10/21,25/10/21,26/10/21,28/10/21,29/10/21,02/11/21,03/11/21
65314,HP Omen 15-DH0004LA [4PF86LA],Intel Core i7-9750H,11404,899990,,16 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1660 Ti (6 GB)","Intel Optane 32GB
SSD 512GB",https://www.solotodo.cl/products/65314-hp-omen-15-dh0004la-4pf86la,899990,899990,899990,,,,
117257,ASUS FX505GT-AB73,Intel Core i7-9750H,11404,939990,0,8 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1650 (4 GB)",SSD 512GB,https://www.solotodo.cl/products/117257-asus-fx505gt-ab73,939990,939990,939990,939990,939990,939990,939990
69239,Lenovo Yoga S740 [81NX001ECL],Intel Core i7-9750H,11404,1185704,-214286,16 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1650 (4 GB)",SSD 512GB,https://www.solotodo.cl/products/69239-lenovo-yoga-s740-81nx001ecl,1099990,1099990,1099990,1099990,1099990,1399990,1399990
65492,Lenovo Legion Y540-15IRH [81SX000GCL],Intel Core i7-9750H,11404,1299990,0,8 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1660 Ti (6 GB)","HDD 1TB (5400rpm)
SSD 128GB",https://www.solotodo.cl/products/65492-lenovo-legion-y540-15irh-81sx000gcl,1299990,1299990,1299990,1299990,1299990,1299990,1299990
68919,HP Pavilion Gaming 15-DK0007LA [4PF95LA],Intel Core i7-9750H,11404,1114275,114285,16 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1660 Ti Max-Q (6 GB)","HDD 1TB (5400rpm)
SSD 128GB",https://www.solotodo.cl/products/68919-hp-pavilion-gaming-15-dk0007la-4pf95la,1199990,1199990,1199990,1199990,999990,999990,999990
74002,Apple MacBook Pro 16 (Late 2019 / i7-9750H / 512 GB / Silver) [MVVL2CI/A],Intel Core i7-9750H,11404,2099990,0,16 GB DDR4 (2666 MHz),"LED 16.0"" (3072x1920) / 60 Hz","Intel UHD Graphics 630 (Integrada)
AMD Radeon Pro 5300M (4 GB)",SSD 512GB,https://www.solotodo.cl/products/74002-apple-macbook-pro-16-late-2019-i7-9750h-512-gb-silver-mvvl2cia,2099990,2099990,2099990,2099990,2099990,2099990,2099990
84462,Lenovo Yoga Slim 7 14ARE05 [82A20009CL],AMD Ryzen 5 4500U,11236,625990,26000,8 GB LPDDR4X (4266 MHz),"LED 14.0"" (1920x1080) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 256GB,https://www.solotodo.cl/products/84462-lenovo-yoga-slim-7-14are05-82a20009cl,649990,,,679990,599990,599990,599990
84918,Lenovo IdeaPad 3 15ARE05 [81W40024CL],AMD Ryzen 5 4500U,11236,629990,0,8 GB DDR4 (2666 MHz),"LED 15.6"" (1366x768) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),HDD 1TB (5400rpm),https://www.solotodo.cl/products/84918-lenovo-ideapad-3-15are05-81w40024cl,,,,,,,629990
104632,ASUS VivoBook S14 D433IA-EB933R [90NB0QR4-M15210],AMD Ryzen 5 4500U,11236,625000,0,8 GB DDR4 (2666 MHz),"LED 14.0"" (1920x1080) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 256GB,https://www.solotodo.cl/products/104632-asus-vivobook-s14-d433ia-eb933r-90nb0qr4-m15210,625000,625000,625000,625000,625000,625000,625000
113235,HP Pavilion 15-EH0006LA [310G6LA],AMD Ryzen 5 4500U,11236,649993,99993,8 GB DDR4 (3200 MHz),"LED 15.6"" (1366x768) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 512GB,https://www.solotodo.cl/products/113235-hp-pavilion-15-eh0006la-310g6la,729990,,689990,689990,689990,550000,550000
112431,HP ProBook 445 G7 [153N9LT],AMD Ryzen 5 4500U,11236,707990,0,8 GB DDR4 (3200 MHz),"LED 14.0"" (1366x768) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 256GB,https://www.solotodo.cl/products/112431-hp-probook-445-g7-153n9lt,707990,707990,707990,707990,707990,707990,707990
84768,ASUS Zenbook 14 Q407IQ-BR5N4,AMD Ryzen 5 4500U,11236,658278,8288,8 GB LPDDR4X (4266 MHz),"LED 14.0"" (1920x1080) / 60 Hz","AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada)
NVIDIA GeForce MX350 (2 GB)",SSD 256GB,https://www.solotodo.cl/products/84768-asus-zenbook-14-q407iq-br5n4,679000,679000,649990,649990,649990,649990,649990
88045,Lenovo Yoga Slim 7 14ARE05 [82A2007KCL],AMD Ryzen 5 4500U,11236,609990,10000,8 GB DDR4 (4266 MHz),"LED 14.0"" (1920x1080) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 256GB,https://www.solotodo.cl/products/88045-lenovo-yoga-slim-7-14are05-82a2007kcl,669990,599990,599990,599990,599990,599990,599990
114321,Lenovo ThinkBook 14 G2 ARE [20VF005JCL],AMD Ryzen 5 4500U,11236,649990,0,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 256GB,https://www.solotodo.cl/products/114321-lenovo-thinkbook-14-g2-are-20vf005jcl,649990,649990,649990,649990,649990,649990,649990
103882,HP 15-EF1018LA [310J2LA],AMD Ryzen 5 4500U,11236,502847,-7143,8 GB DDR4 (2666 MHz),"LED 15.6"" (1366x768) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 256GB,https://www.solotodo.cl/products/103882-hp-15-ef1018la-310j2la,499990,499990,499990,499990,499990,509990,509990
83988,Acer Swift 3 SF314-42-R12B [NX.HSEAL.004],AMD Ryzen 5 4500U,11236,799990,,16 GB LPDDR4X (2400 MHz),"LED 14.0"" (1920x1080) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 512GB,https://www.solotodo.cl/products/83988-acer-swift-3-sf314-42-r12b-nxhseal004,,799990,,,,,
87674,Lenovo IdeaPad 3 14ARE05 [81W30027CL],AMD Ryzen 5 4500U,11236,490000,0,8 GB DDR4 (2666 MHz),"LED 14.0"" (1366x768) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 256GB,https://www.solotodo.cl/products/87674-lenovo-ideapad-3-14are05-81w30027cl,480000,500000,490000,490000,490000,490000,490000
110438,Lenovo V14 ARE [82DQ000RPH],AMD Ryzen 5 4500U,11236,719990,0,8 GB DDR4 (2666 MHz),"LED 14.0"" (1920x1080) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 512GB,https://www.solotodo.cl/products/110438-lenovo-v14-are-82dq000rph,,,,,,719990,719990
123319,Lenovo IdeaPad Flex 5 14ARE05 (Ryzen 5 4500U / 8GB / 256GB SSD / Graphite Grey) (81X2),AMD Ryzen 5 4500U,11236,614990,0,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) táctil / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 512GB,https://www.solotodo.cl/products/123319-lenovo-ideapad-flex-5-14are05-ryzen-5-4500u-8gb-256gb-ssd-graphite-grey-81x2,,614990,614990,614990,614990,,614990
85561,Dell Inspiron 14 7405 2-in-1 [i7405-A388TUP-PUS],AMD Ryzen 5 4500U,11236,749990,,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) táctil / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 256GB,https://www.solotodo.cl/products/85561-dell-inspiron-14-7405-2-in-1-i7405-a388tup-pus,749990,749990,749990,,,,
122282,Lenovo IdeaPad Flex 5 14ARE05 [81X200J0CL],AMD Ryzen 5 4500U,11236,555711,15711,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) táctil / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 256GB,https://www.solotodo.cl/products/122282-lenovo-ideapad-flex-5-14are05-81x200j0cl,619990,569990,540000,540000,540000,540000,540000
85740,HP Envy x360 13-AY0102LA [8VV80LA],AMD Ryzen 5 4500U,11236,580000,0,8 GB DDR4 (3200 MHz),"LED 13.3"" (1920x1080) táctil / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 256GB,https://www.solotodo.cl/products/85740-hp-envy-x360-13-ay0102la-8vv80la,580000,580000,580000,580000,580000,580000,580000
117303,Dell Inspiron 13 5310 (i5-11300H / 8GB / 256GB SSD),Intel Core i5-11300H,11209,744275,14285,8 GB LPDDR4X (3200 MHz),"LED 13.3"" (1920x1200) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/117303-dell-inspiron-13-5310-i5-11300h-8gb-256gb-ssd,749990,749990,749990,749990,749990,729990,729990
116281,Dell Vostro 5410 [5CJGG],Intel Core i5-11300H,11209,766495,-3495,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/116281-dell-vostro-5410-5cjgg,770000,770000,765490,760000,760000,769990,769990
114167,Acer Swift 3 SF316-51-52P9 [NX.ABDAL.003],Intel Core i5-11300H,11209,719990,0,8 GB LPDDR4X (4266 MHz),"LED 16.1"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/114167-acer-swift-3-sf316-51-52p9-nxabdal003,719990,719990,719990,719990,719990,719990,719990
123852,ASUS Vivobook Pro 15 OLED K3500PC-L1068T [90NB0UW2-M01150],Intel Core i5-11300H,11209,989990,0,8 GB DDR4 (2400 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel Iris Xe Graphics G7 80EUs (Integrada)
NVIDIA GeForce RTX 3050 (4 GB)","Intel Optane 32GB
SSD 512GB",https://www.solotodo.cl/products/123852-asus-vivobook-pro-15-oled-k3500pc-l1068t-90nb0uw2-m01150,,,,989990,989990,989990,989990
115633,Dell Inspiron 3510 [RX4GD],Intel Core i5-11300H,11209,824490,0,8 GB LPDDR4X (4266 MHz),"LED 13.3"" (1920x1200) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/115633-dell-inspiron-3510-rx4gd,824490,824490,824490,824490,824490,824490,824490
114047,Lenovo ThinkPad X1 Nano Gen 1 [20UQS0X800],Intel Core i7-1160G7,10981,2077132,327142,16 GB LPDDR4X (4266 MHz),"LED 13.0"" (2160x1350) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/114047-lenovo-thinkpad-x1-nano-gen-1-20uqs0x800,2159990,2159990,2159990,2159990,2399990,1749990,1749990
114838,Lenovo ThinkPad X1 Titanium Yoga [20QBS05H00],Intel Core i7-1160G7,10981,2395704,285714,16 GB LPDDR4X (4266 MHz),"LED 13.5"" (2256x1504) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 1TB,https://www.solotodo.cl/products/114838-lenovo-thinkpad-x1-titanium-yoga-20qbs05h00,2189990,2459990,2459990,2459990,2899990,2189990,2109990
124137,Dell Alienware 15 R4 (i7-8750H / 32GB / 1TB + 512GB SSD / GTX 1070 8GB),Intel Core i7-8750H,10205,1050000,0,32 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1070 (8 GB)","HDD 1TB (7200rpm)
SSD 512GB",https://www.solotodo.cl/products/124137-dell-alienware-15-r4-i7-8750h-32gb-1tb-512gb-ssd-gtx-1070-8gb,,,,,,1050000,1050000
82741,MSI GS65 Stealth Thin-037 (i7-8750H / 16GB / 512GB SSD / GTX 1070 Max-Q 8GB) [GS65037],Intel Core i7-8750H,10205,1099990,0,16 GB DDR4 (2400 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1070 Max-Q (8 GB)",SSD 512GB,https://www.solotodo.cl/products/82741-msi-gs65-stealth-thin-037-i7-8750h-16gb-512gb-ssd-gtx-1070-max-q-8gb-gs65037,,,,1099990,1099990,1099990,1099990
61222,Lenovo Legion Y740-15CHG [81HE0029CL],Intel Core i7-8750H,10205,1499990,0,16 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 2070 Max-Q (8 GB)","HDD 1TB (7200rpm)
SSD 128GB",https://www.solotodo.cl/products/61222-lenovo-legion-y740-15chg-81he0029cl,1499990,1499990,1499990,1499990,1499990,1499990,1499990
114076,Lenovo IdeaPad 3 14ALC6 [82KT00BQCL],AMD Ryzen 3 5300U,10157,469990,-10000,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",AMD Radeon RX Vega 6 (Integrada),SSD 256GB,https://www.solotodo.cl/products/114076-lenovo-ideapad-3-14alc6-82kt00bqcl,,,,,449990,479990,479990
114227,Lenovo IdeaPad 3 14ALC6 [82KT00BRCL],AMD Ryzen 3 5300U,10157,614990,35000,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",AMD Radeon RX Vega 6 (Integrada),SSD 512GB,https://www.solotodo.cl/products/114227-lenovo-ideapad-3-14alc6-82kt00brcl,,,,649990,649990,579990,579990
122705,Lenovo ThinkPad L14 [20U6S3QW0S],AMD Ryzen 3 PRO 4450U,10097,790855,855,16 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",AMD Radeon RX Vega 5 (Integrada),SSD 256GB,https://www.solotodo.cl/products/122705-lenovo-thinkpad-l14-20u6s3qw0s,790000,800000,795990,785000,785000,790000,790000
104830,MSI Prestige 14 A10RBS [A10RBS-250CL],Intel Core i7-10710U,9969,1299990,0,16 GB DDR4 (2666 MHz),"LED 14.0"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce MX330 (2 GB)",SSD 512GB,https://www.solotodo.cl/products/104830-msi-prestige-14-a10rbs-a10rbs-250cl,1299990,1299990,1299990,1299990,1299990,1299990,1299990
83881,Apple MacBook Pro 13 (2020 / i5-1038NG7 / 512 GB / 16 GB / Silver) [MWP72CI/A],Intel Core i5-1038NG7,9907,1549990,0,16 GB DDR3L (3733 MHz),"LED 13.3"" (2560x1600) / 60 Hz",Intel Iris Plus Graphics G7 (Integrada),SSD 512GB,https://www.solotodo.cl/products/83881-apple-macbook-pro-13-2020-i5-1038ng7-512-gb-16-gb-silver-mwp72cia,1549990,1549990,1549990,1549990,1549990,1549990,1549990
83882,Apple MacBook Pro 13 (2020 / i5-1038NG7 / 512 GB / 16 GB / Space Gray) [MWP42CI/A],Intel Core i5-1038NG7,9907,1549990,0,16 GB DDR3L (3733 MHz),"LED 13.3"" (2560x1600) / 60 Hz",Intel Iris Plus Graphics G7 (Integrada),SSD 512GB,https://www.solotodo.cl/products/83882-apple-macbook-pro-13-2020-i5-1038ng7-512-gb-16-gb-space-gray-mwp42cia,1549990,1549990,1549990,1549990,1549990,1549990,1549990
108728,Apple MacBook Pro 13 (2020 / i5-1038NG7 / 512 GB / 16 GB / Space Gray) [MWP42LL/A],Intel Core i5-1038NG7,9907,1999990,0,16 GB DDR3L (3733 MHz),"LED 13.3"" (2560x1600) / 60 Hz",Intel Iris Plus Graphics G7 (Integrada),SSD 512GB,https://www.solotodo.cl/products/108728-apple-macbook-pro-13-2020-i5-1038ng7-512-gb-16-gb-space-gray-mwp42lla,1999990,1999990,1999990,1999990,1999990,1999990,1999990
83880,Apple MacBook Pro 13 (2020 / i5-1038NG7 / 1 TB / 16 GB / Silver) [MWP82CI/A],Intel Core i5-1038NG7,9907,1749990,0,16 GB DDR3L (3733 MHz),"LED 13.3"" (2560x1600) / 60 Hz",Intel Iris Plus Graphics G7 (Integrada),SSD 1TB,https://www.solotodo.cl/products/83880-apple-macbook-pro-13-2020-i5-1038ng7-1-tb-16-gb-silver-mwp82cia,1749990,1749990,1749990,1749990,1749990,1749990,1749990
83883,Apple MacBook Pro 13 (2020 / i5-1038NG7 / 1 TB / 16 GB / Space Gray) [MWP52CI/A],Intel Core i5-1038NG7,9907,1729990,0,16 GB DDR3L (3733 MHz),"LED 13.3"" (2560x1600) / 60 Hz",Intel Iris Plus Graphics G7 (Integrada),SSD 1TB,https://www.solotodo.cl/products/83883-apple-macbook-pro-13-2020-i5-1038ng7-1-tb-16-gb-space-gray-mwp52cia,1729990,1729990,1729990,1729990,1729990,1729990,1729990
113339,Apple MacBook Pro 13 (2020 / i5-1038NG7 / 480 GB / 16 GB / Space Gray) [MWP42LL/A],Intel Core i5-1038NG7,9907,1542847,142857,16 GB DDR3L (3733 MHz),"LED 13.3"" (2560x1600) / 60 Hz",Intel Iris Plus Graphics G7 (Integrada),SSD 480GB,https://www.solotodo.cl/products/113339-apple-macbook-pro-13-2020-i5-1038ng7-480-gb-16-gb-space-gray-mwp42lla,1649990,1649990,1649990,1649990,1399990,1399990,1399990
121253,Lenovo ThinkPad P51 (i7-7820HQ / 16GB / 512GB SSD / Quadro M2200 4GB),Intel Core i7-7820HQ,9558,1257132,57142,16 GB DDR4 (2133 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel HD Graphics 630 (Integrada)
NVIDIA Quadro M2200 (4 GB)",SSD 512GB,https://www.solotodo.cl/products/121253-lenovo-thinkpad-p51-i7-7820hq-16gb-512gb-ssd-quadro-m2200-4gb,1299990,1299990,1299990,1299990,1199990,1199990,1199990
121237,Lenovo ThinkPad T470p (i7-7820HQ / 16GB / 256GB SSD / GeForce 940MX 2GB / W10P),Intel Core i7-7820HQ,9558,799990,0,16 GB DDR4 (2400 MHz),"LED 14.0"" (1920x1080) / 60 Hz","Intel HD Graphics 630 (Integrada)
NVIDIA GeForce 940MX (2 GB)",SSD 256GB,https://www.solotodo.cl/products/121237-lenovo-thinkpad-t470p-i7-7820hq-16gb-256gb-ssd-geforce-940mx-2gb-w10p,,799990,799990,799990,799990,799990,799990
123322,Dell Precision 7520 (i7-7820HQ / 8GB / 1TB SSD / Quadro M1200 4GB),Intel Core i7-7820HQ,9558,999990,0,8 GB DDR4 (2400 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel HD Graphics 630 (Integrada)
NVIDIA Quadro M1200 (4 GB)",SSD 1TB,https://www.solotodo.cl/products/123322-dell-precision-7520-i7-7820hq-8gb-1tb-ssd-quadro-m1200-4gb,,999990,999990,999990,999990,999990,999990
117471,Dell Latitude 14 5480 (i7-7820HQ / 8GB / 512GB SSD / W10H),Intel Core i7-7820HQ,9558,589990,,8 GB DDR4 (2133 MHz),"LED 14.0"" (1366x768) / 60 Hz",Intel HD Graphics 630 (Integrada),SSD 512GB,https://www.solotodo.cl/products/117471-dell-latitude-14-5480-i7-7820hq-8gb-512gb-ssd-w10h,589990,589990,589990,589990,589990,,
123315,Dell Precision 7520 (i7-7820HQ / 32GB / 256GB SSD / Quadro M2200 4GB),Intel Core i7-7820HQ,9558,999990,0,32 GB DDR4 (2400 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel HD Graphics 630 (Integrada)
NVIDIA Quadro M2200 (4 GB)",SSD 256GB,https://www.solotodo.cl/products/123315-dell-precision-7520-i7-7820hq-32gb-256gb-ssd-quadro-m2200-4gb,,999990,999990,999990,999990,999990,999990
121259,Dell Precision 7520 (i7-7820HQ / 8GB / 256GB SSD / Quadro M1200 4GB),Intel Core i7-7820HQ,9558,814275,14285,8 GB DDR4 (2400 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel HD Graphics 630 (Integrada)
NVIDIA Quadro M1200 (4 GB)",SSD 256GB,https://www.solotodo.cl/products/121259-dell-precision-7520-i7-7820hq-8gb-256gb-ssd-quadro-m1200-4gb,899990,799990,799990,799990,799990,799990,799990
121232,Lenovo ThinkPad T470p (i7-7820HQ / 8GB / 256GB SSD / GeForce 940MX 2GB / W10P),Intel Core i7-7820HQ,9558,749990,0,8 GB DDR4 (2400 MHz),"LED 14.0"" (1920x1080) / 60 Hz","Intel HD Graphics 630 (Integrada)
NVIDIA GeForce 940MX (2 GB)",SSD 256GB,https://www.solotodo.cl/products/121232-lenovo-thinkpad-t470p-i7-7820hq-8gb-256gb-ssd-geforce-940mx-2gb-w10p,749990,749990,749990,749990,749990,749990,749990
117685,Dell Latitude 14 5480 (i7-7820HQ / 8GB / 512GB SSD / W10P),Intel Core i7-7820HQ,9558,589990,,8 GB DDR4 (2133 MHz),"LED 14.0"" (1366x768) / 60 Hz",Intel HD Graphics 630 (Integrada),SSD 512GB,https://www.solotodo.cl/products/117685-dell-latitude-14-5480-i7-7820hq-8gb-512gb-ssd-w10p,589990,589990,589990,,589990,,
123320,Dell Precision 7520 (i7-6920HQ / 32GB / 256GB SSD / Quadro M2200 4GB),Intel Core i7-6920HQ,9303,999990,0,32 GB DDR4 (2400 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel HD Graphics 530 (Integrada)
NVIDIA Quadro M2200 (4 GB)",SSD 256GB,https://www.solotodo.cl/products/123320-dell-precision-7520-i7-6920hq-32gb-256gb-ssd-quadro-m2200-4gb,,999990,999990,999990,999990,999990,999990
104608,Dell Vostro 3400 (i5-1135G7 / 8GB / 256GB SSD / Ubuntu),Intel Core i5-1135G7,9155,575704,10714,8 GB DDR4 (2666 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/104608-dell-vostro-3400-i5-1135g7-8gb-256gb-ssd-ubuntu,579990,579990,579990,579990,579990,564990,564990
122432,Dell Vostro 3400 (i5-1135G7 / 8GB / 256GB SSD / W10P),Intel Core i5-1135G7,9155,550000,0,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/122432-dell-vostro-3400-i5-1135g7-8gb-256gb-ssd-w10p,550000,550000,550000,550000,550000,550000,550000
122278,Lenovo IdeaPad 3 15ITL6 [82H800HECL],Intel Core i5-1135G7,9155,564275,14285,8 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/122278-lenovo-ideapad-3-15itl6-82h800hecl,569990,569990,569990,569990,569990,549990,549990
123781,ASUS K513EA-BN2052T,Intel Core i5-1135G7,9155,599990,0,8 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/123781-asus-k513ea-bn2052t,,,,599990,599990,599990,599990
114450,HP 14-DQ2088WM [2K4P8UA],Intel Core i5-1135G7,9155,549000,,8 GB DDR4 (2666 MHz),"LED 14.0"" (1366x768) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/114450-hp-14-dq2088wm-2k4p8ua,549000,549000,,,,,
121738,HP 14-DQ2028LA [3V8J9LA],Intel Core i5-1135G7,9155,521418,21428,8 GB DDR4 (2666 MHz),"LED 14.0"" (1366x768) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),"Intel Optane 16GB
SSD 256GB",https://www.solotodo.cl/products/121738-hp-14-dq2028la-3v8j9la,529990,519990,499990,499990,499990,599990,499990
120835,HP 15-DW3025OD [2Q3J4UA],Intel Core i5-1135G7,9155,599990,0,8 GB DDR4 (2666 MHz),"LED 15.6"" (1366x768) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),HDD 2TB (5400rpm),https://www.solotodo.cl/products/120835-hp-15-dw3025od-2q3j4ua,599990,599990,599990,599990,599990,599990,599990
94849,Dell Inspiron 13 3501 [V9T2R],Intel Core i5-1135G7,9155,603656,53666,8 GB DDR4 (2666 MHz),"LED 15.6"" (1366x768) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/94849-dell-inspiron-13-3501-v9t2r,,,,,630490,630490,549990
98068,Dell Vostro 3400 [V28YR],Intel Core i5-1135G7,9155,533561,-31429,8 GB DDR4 (2666 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/98068-dell-vostro-3400-v28yr,499990,499990,499990,564990,539990,564990,564990
100738,Acer Aspire 5 A515-56-5795-2 [NX.A16AL.002.2],Intel Core i5-1135G7,9155,599990,,8 GB DDR4 (2400 MHz),"LED 15.6"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/100738-acer-aspire-5-a515-56-5795-2-nxa16al0022,599990,599990,599990,599990,599990,,
123699,Dell Vostro 3400 [W6VCN],Intel Core i5-1135G7,9155,640690,9600,8 GB DDR4 (3200 MHz),"LED 14.0"" (1366x768) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/123699-dell-vostro-3400-w6vcn,,,646490,644490,,,631090
113590,Acer Aspire Spin 3 SP313-51N-52M3 [NX.A9VAL.003],Intel Core i5-1135G7,9155,633323,-16667,8 GB LPDDR4X (2400 MHz),"LED 13.3"" (2560x1600) táctil / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/113590-acer-aspire-spin-3-sp313-51n-52m3-nxa9val003,,,599990,,,649990,649990
120793,Dell Vostro 5402 (i5-1135G7 / 8GB / 256GB SSD / W10H),Intel Core i5-1135G7,9155,625000,0,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/120793-dell-vostro-5402-i5-1135g7-8gb-256gb-ssd-w10h,625000,625000,625000,625000,625000,625000,625000
121533,Lenovo IdeaPad 5 14ITL05 [82FE00MEUS],Intel Core i5-1135G7,9155,629990,0,16 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/121533-lenovo-ideapad-5-14itl05-82fe00meus,629990,629990,629990,629990,629990,629990,629990
93571,Dell Vostro 3400 [04T3Y],Intel Core i5-1135G7,9155,666740,,8 GB DDR4 (2666 MHz),"LED 14.1"" (1366x768) / 60 Hz",Intel Iris Xe Graphics G7 80EUs (Integrada),HDD 1TB (5400rpm),https://www.solotodo.cl/products/93571-dell-vostro-3400-04t3y,665990,667490,,,,,
